id,target
0095deaddd8a,7.3213746e-06
0097a3ee9336,0.00012227248
009f1ddc7dd8,4.895944e-06
00a3d3d7c6d3,2.9360976e-06
00a4afe9d9ff,4.125405e-06
00a4d630ee4d,0.0008836308
00a8ed0ce01c,0.00075783837
00abedfe840c,1.0
00b2015c1986,0.99999917
00b390c0b75b,0.00022486015
00b520f952c3,7.749382e-05
00b6ec6111b5,1.0216249e-05
00b88812e579,1.30670805e-05
00baf533f415,0.0004165751
00be5070dc9a,0.00014755482
00c021885c4b,1.4385261e-05
00c0b3cc5102,0.0016398825
00c2897b6b7b,1.2978296e-05
00c414bcc3c0,4.253379e-07
00c572352cf0,7.280386e-06
00c5d352f5f6,3.4730476e-06
00c744f1f4de,0.050088294
00c82df9b194,0.0002674762
00c87d6963d6,0.00040351905
00caa71fed46,2.98855e-06
00d406959986,0.00021374361
00d7ed0df98d,1.1021776e-05
00dbc4a949de,1.9301848e-07
00defebd71aa,1.0
00e4c4f5e9c8,5.7053214e-05
00e7b0db713c,4.0798054e-06
00e81a0a563c,0.0012997821
00e8d4b3edff,0.0001360715
00eab7c160af,1.0
00f16a989f13,0.0017098035
00f54037fa37,3.146288e-05
00f6e15028e5,1.1114196e-05
00f8087503e4,5.3586395e-05
00f9d6d6f1e8,1.0
00fa064fdd1e,1.2729401e-05
00fefd66059d,0.0035414903
00ff670d435f,0.00027454182
0102789b1c4a,0.999913
0103226ae949,2.4042945e-05
0105558362b9,3.5078452e-07
0105a0fcea8e,0.0004995377
010a614ebf5a,0.010459601
010ce3d0cd23,0.0012265893
010f58a3cba8,1.0
011360572aac,9.680853e-05
01150b7578c4,8.765106e-07
011888b879b1,0.0002825767
011b2e6104fd,4.8796137e-05
011c78a336f2,0.012934127
0122567cae2a,0.99999654
0122cd2a7334,2.0644025e-06
012a03b79ea3,3.38977e-05
012b6fb7d34d,0.00077435205
012ddbaf23fd,0.00081141817
013315e8a759,0.009217009
0133d714e633,1.1461747e-05
0138bebecc75,0.0009721284
013bb81cc243,0.0031094325
013bcc706f7e,5.6688226e-05
013e8f6e7dc8,1.0
01416bd180e4,4.8800463e-05
014490bf5bcd,1.5788477e-05
0146f8fe5e97,0.00025233897
014a5fc54414,0.035375793
014b6d7eed90,2.281755e-05
014c4e9be1b9,1.9782217e-06
0153adb8260f,1.0
01542ff4ac2d,0.00032761958
015433e5e1d1,1.1478986e-05
015634a245c6,0.0001310308
0159002288d2,5.3877593e-05
015b31cf11f8,0.0028107292
015c2185f1a3,7.456173e-07
015cd5b49d5a,6.672327e-05
015e57ba27b5,3.7472234e-06
015eac57e5c7,3.255566e-08
015eada32026,0.0003538204
015ef3a6f4b9,1.0
015fdc5a4bef,5.777576e-05
01628e125741,4.122871e-05
0164ab76a9ae,6.704534e-07
016617fc68fb,0.00051330536
016aa9751b02,4.9901348e-05
016bb1344a33,9.736837e-07
016bf8e0124d,2.3512672e-05
016d7d92c51d,1.4004059e-05
016f3856249f,1.0
016fbea5e789,1.1323333e-05
017227103642,1.0
01739dd401b5,0.00010205734
01752b44efef,2.3193434e-06
0175484762e0,2.2167285e-06
0177b82c6ac3,0.071687065
0177d402c3ca,0.0027105839
0177ffc978d6,2.0523714e-05
0178af017b4e,1.0274217e-05
0179ac03025d,1.5593341e-06
017b68cb772a,4.3267515e-05
017be7070744,2.7152373e-06
017cf7c5cc8a,2.3036917e-05
017f3c1b7e6a,0.0021114552
0181512d20d6,7.719853e-06
0181bd6f4a7d,4.3917717e-06
018243b27008,0.0008925853
0183c9cdf8a3,5.8290566e-06
01843ee8858f,1.0
0189101bbaf3,3.6409785e-06
0189f2bffa7c,0.00069817115
018b790d7570,0.00025324908
018b7a6490c5,0.0011460328
018b811ade78,0.048655048
018c1ddf36db,7.7661e-08
0190e9a82ded,0.0025150795
0192f4f30391,1.0
019346c62922,0.00018590411
01935ff11e97,1.6397864e-06
0194e10636e0,1.5340876e-06
019518b13b2e,0.0012836122
019641028e2f,0.0002203524
019712f288d0,1.0
01973911d7d7,2.1963668e-05
01977f3a8cba,0.00017854586
019b7857252c,0.00035563452
019dfd3d2fee,2.95893e-05
019e3fdd09d6,0.0016005681
01a0806c5272,0.00080459524
01a141c885b0,0.0034606694
01a38392eb3d,4.850792e-05
01a520f011f3,0.0005568389
01a6556d5c43,1.0
01a756649135,7.18968e-05
01a7af32adc1,1.0
01a89ba823a6,1.3776079e-05
01a93e0bc511,0.32115406
01aa21dbb78f,2.8069504e-05
01abe9f5934d,3.8053154e-06
01ad3d01e4b3,1.2625125e-05
01b08b080028,3.1323132e-06
01b1520c0d2e,0.0004509896
01b3c17ebf2a,0.00022493521
01b549ea1d4e,3.6487792e-05
01b6e596dcdb,5.803486e-06
01bac9f50f4d,3.2307603e-06
01bbaac1c4b2,7.7857745e-05
01bbdb130090,0.00040062465
01bd3c477c0c,9.567301e-06
01be89e38a3a,5.331685e-05
01bff7cb9981,0.013443576
01c192c28020,0.0007658935
01c4a23bd180,3.1129712e-06
01c557da0e11,8.009137e-07
01c9c0acfecf,3.7653535e-06
01c9d75784d7,0.0007276609
01cb67dfd95f,5.8380716e-05
01cb81be853b,0.0034803567
01cf324b4ca1,4.4410135e-05
01d237c8c81d,3.569061e-05
01d591988b4f,1.3009085e-06
01d8cef8b13e,1.0
01dd615d8d49,0.8793612
01dd92b47f7b,2.6755652e-05
01de883c2d82,0.013769906
01de92d0a0f8,0.0022338799
01dfc954e414,6.0347675e-06
01e07e385256,1.5914326e-05
01e20dfaa99f,4.986694e-07
01e4f147989a,2.3781838e-06
01e7b66664fb,5.19876e-05
01e87da0ab92,0.99950194
01e8a3151223,4.3966033e-06
01ed18358fbd,1.4637711e-06
01ef558c4204,0.00010459004
01f018c455bc,0.9955005
01f0bc986eab,1.796815e-06
01f16192ca3d,3.527148e-06
01f2b4215d57,0.00070974237
01f3527f7b70,9.578056e-05
01f576c2347f,1.2543505e-05
01f7240746c8,0.00026836948
01fd426a6bde,3.2374047e-08
01fde3672e55,1.0
0201c8074c0e,3.3198291e-06
020272c681de,6.4287415e-05
020302fe739b,1.2598161e-05
02035e006fe7,0.00045646884
02069b859642,1.0
020814cf5d45,6.5010668e-06
0209b8e0ab5b,0.0043585273
020abad52fb5,0.0018658361
020cd5e41b0c,0.00011905832
020e1d676abb,4.434904e-06
020e36fdd1e7,1.1962098e-05
020feabc701a,1.5599542e-07
0210c4f8acb3,1.0
02116442a6c7,1.3736016e-05
0211a0baa37d,1.4528479e-07
0211dc2c5e0b,0.00014791856
021312640d8b,1.0
0213616e8926,6.287427e-05
02158ace6a40,9.739998e-06
0215914c250c,0.000115944
0216f6adb453,0.00052978867
021889f590ef,0.01954706
0218a1a1fcf4,3.0395493e-06
021cb3eed22f,2.082238e-07
021e42f30eb0,1.2423457e-05
022066ebb0e1,0.00039360355
0220675f9ea9,5.840531e-07
0224bb7f94fb,0.9999958
0227439b4ba5,3.6336118e-05
0229d07c77e3,9.131035e-05
022be83a3fe5,1.02357635e-05
0230fee11ec0,4.2528372e-06
023119d44369,0.0011449859
02314f438caa,0.00016854762
0231c40dcfd9,9.410156e-05
0231fa7700e2,1.0
02351f29c55c,2.381534e-05
0237e5c0788a,1.0
0237f3d9e28f,1.4320778e-05
023d5153e536,0.00029385654
023df9bfb836,8.889884e-07
023f040145a8,0.0004304344
02419bff5db1,5.3037816e-06
0242419942f8,5.9058666e-06
02478c2dd57d,3.069634e-05
0249551354ef,9.6410644e-05
024a57e960fe,3.5886926e-05
024ae160b719,4.3767748e-05
024ae84de4d0,1.0
024b784e71ca,0.00035918388
024c21b418a0,4.3417513e-05
024cc7ce4487,1.0
024f301ace95,0.90750563
02512257c41d,1.6451875e-05
02519a7402f7,4.332236e-06
0251e0c4f0f8,0.00018725314
0252b5c1ba2f,6.9533045e-05
0254bbafd1cb,0.009854583
02558ac702d0,1.3373115e-05
025646d935f5,8.740384e-06
0258e89c6fd2,2.2156632e-06
0259cf6aefdb,9.540136e-05
025b8d00f6d4,8.633516e-05
025bfb3dced2,8.030129e-05
025ddc9748b8,0.9976774
025e54a7061c,0.00025249398
025e5cedcd8f,1.3124653e-06
025f1ab2772a,0.9887966
0260ec968195,3.086221e-05
0262bea0b202,5.589878e-07
02646067f2a9,0.0008893607
02657825ac7f,5.6266093e-05
02677de52b2d,3.5057255e-06
02680eb59e9b,0.0024347722
026824a210c0,1.5602054e-05
0269b1532291,0.0002357482
026ccab04f45,0.0004590422
026d70b53507,1.0
026dcdce75b9,2.624788e-06
026ece6c0d2a,3.8099366e-05
026f83954ff1,1.1519717e-05
0271448b7cf6,9.195786e-06
0271468f6b62,6.417636e-05
027280472b9a,2.6525933e-05
0276dfe519e9,1.0
02775a036016,4.0644933e-05
027dff915aa0,0.000125077
02817631e22b,0.008215581
02828637628b,1.8259678e-05
028368579383,4.214191e-05
028abbc42990,2.949374e-05
028f12df967b,5.8522077e-05
029088c368b2,1.0
0292ae25a96c,0.99226403
0293fa0e1dfc,8.20361e-06
02967ec48dcd,3.8073067e-05
029879953cd3,0.0019801154
02995ae8bf0c,0.0014161377
029a004dafb2,0.0043656724
029b088bcaf5,1.4184381e-05
029b7ed7edd0,9.867025e-06
029e2eebfec3,0.00014400712
029f17afada4,0.0002505613
029fb9598326,2.3672426e-07
02a0da527e2b,0.0019882226
02a0fa6e0460,2.0743071e-05
02a3bca8aa32,1.500215e-06
02acb2580348,1.0
02ad272afbe7,1.5391373e-05
02aebdf44e5f,0.9999999
02afe9c803db,6.98648e-07
02b075e72005,1.0
02b15c3a9691,5.1739793e-08
02b18b9c5c9b,2.4418925e-05
02b1cf781b34,5.611526e-07
02b21acc7bad,0.97242934
02b23acf0363,2.3532122e-08
02b35d68be9b,0.013929488
02b53e9e5788,0.98142517
02c630e70c57,6.1952174e-05
02c8f0c5b6ba,4.2738055e-05
02cbe8f2b54b,0.000106440944
02cd7ec4ffb3,6.1468295e-06
02cdcd3c6b16,5.586847e-06
02cfb095cfd2,3.1931828e-05
02cfdc9adec4,8.625205e-05
02d113af04e2,5.791395e-06
02d64e6b5cbf,0.0010069995
02da2824bf3b,0.0012319954
02db1d43cfaf,0.00074855244
02dc08102b65,1.0
02dd50edf827,5.5712095e-05
02de723a2fee,1.0
02e1d4073819,1.6230308e-05
02e7682fcc3d,1.0
02e968fcc6e2,1.0
02e9b2cae828,4.3341686e-05
02ec998c9ec6,4.600763e-06
02ecac80e5a8,1.8509211e-06
02f14b915ff8,0.00052157335
02f1ee67bbaa,0.9999989
02f226acaf83,0.0016466343
02f5de59eb6e,1.0
02f72fd558fe,1.4068388e-06
02f80a1c5248,9.561227e-06
02fabd07152b,2.30572e-05
02fcdab6d8b7,7.450326e-06
02fe26130f54,6.790005e-06
02feed6b6b65,0.00010028964
03001812509f,6.7432775e-05
03039932c400,1.0
03043447e26e,3.0036704e-06
030517a1539f,6.649276e-05
0306f741aae1,0.0009703832
0308d4f97fea,5.9814585e-05
030adce95167,0.9999999
030c01d4f6b7,0.019244283
03102836fdd1,1.0
0311e33aeef2,3.821776e-06
031468007617,1.4995046e-05
0314d85d037a,0.00015130025
0317a0b11cca,3.281066e-05
031a4eef48e1,3.2298422e-06
031ec44fd6ca,3.2186595e-05
032213f3d3b7,1.9726225e-05
0326228b3b2d,3.1504544e-07
0326a70609cf,2.5533618e-05
0328db6e6582,0.0009919121
032969c80376,2.6170368e-05
032a489d2385,2.4361739e-06
032d1df69ee5,1.9390996e-05
032e60813350,3.485653e-06
033376ecb876,0.013179781
033388688874,2.3942179e-05
0333e139456c,2.4609408e-05
0336676bc044,0.9816051
03374ec9b896,2.3504295e-07
03379db43435,1.6744896e-05
03380805ac1f,4.3841686e-05
033846724969,1.0
033af21821f0,0.0013002135
033c3eeb756a,0.00022409885
033e63cb24da,9.730925e-05
033f35e7feea,6.237644e-05
0340d05eee14,0.0004215751
03424e5a0d48,2.712253e-05
0343f533d0a4,1.0
03445803db21,0.00033791337
0344b138cc6f,1.8130302e-05
03475cf3b283,0.004894562
0348d983d715,6.634481e-06
034a1eb864de,7.945476e-06
034a1fc33545,3.891542e-06
034b127199d7,0.0028690079
034cd87bb24e,1.4856875e-05
034f42ad566d,5.718925e-07
034f6dccfc7f,1.0
034ff1b86716,1.9837873e-06
0351f2babac9,3.3812782e-08
0352dbda064c,2.7668619e-05
0355abe7f0d5,1.0869583e-06
03563852291e,3.1810907e-06
03588fc488b0,5.065493e-07
035931dce648,0.004021621
035ba196bd16,1.2286791e-05
035be7ef3d5b,0.00012070109
035c987a3222,0.00017590752
035f324063ce,6.1071853e-07
035fef3ea80d,1.7208757e-06
03627af7ef6c,0.00025040345
03627cd4c4e3,0.00015313835
03628c4208a5,1.0
0362df435156,5.6915622e-05
0363c770644f,0.00018076989
0364f447f658,0.99999833
0364f6164a14,7.5474026e-07
0366d6520e64,1.0
036a47adf12a,1.02357535e-05
036b1b00d4e4,1.0
036b81db0b10,0.001162962
036fdacacc0e,3.5656114e-05
0374a5edf7aa,4.216012e-05
03764a788f67,0.00015477784
037b85693fb4,0.00034617932
037c20482878,3.1023824e-06
037c38031971,1.0
037cc38c1806,6.248234e-07
037d8dc34456,7.6055534e-07
037edf0f13e8,1.5369431e-05
037fa9a2eabd,6.5033035e-08
03833ca18f4b,6.4177155e-05
03847e184f7c,1.4232928e-07
03863320bf13,3.4316754e-06
0388b60e7873,2.2589861e-06
03890f913e0b,2.486833e-06
0389ccf29bf9,0.0030355486
038e0d594f34,4.9196653e-05
038e337f9bbb,0.9999999
038e348ea8c0,0.00038231342
038edb1c6425,0.0031016571
03917a4d8e55,1.1181471e-05
0396a754a2b6,0.00013629095
039e5837de8d,2.5023797e-05
039f23ebeccc,5.5857013e-06
039f64526367,1.16171095e-05
039f9f6d543b,0.00090206455
03a18db5220e,1.0
03a409f4c279,1.0
03a75850f79f,0.00040433594
03a7b46d1936,0.00043085145
03ab166ca5ba,0.00022875627
03ab7d80bd7b,2.597162e-06
03ac1a1cf120,0.0017449228
03adab1c6517,1.0
03b2727429d9,0.00023840916
03b2a532c4d5,2.1157982e-06
03b2d90466fa,0.0012062788
03b2f87cf6c9,9.151414e-06
03b351ff007e,1.1516864e-06
03b4aefef6fa,2.3498542e-06
03b53a6fa051,0.0017759216
03b734a9e551,9.77673e-06
03ba35e3b86f,9.849585e-06
03bb1fcacaea,1.1595681e-05
03bbed1a72f6,0.0020941983
03bcf7694217,0.0005581878
03bdd7545d60,0.0034219981
03becfda155d,3.348708e-05
03c1d469f218,0.0029477065
03c1df63240e,0.045231283
03c32d0b09c6,1.0
03c5abf2f394,0.0009630917
03c9b04e3746,3.503892e-05
03cb47f4e6ae,0.0003868076
03cdbaac94f3,0.012631061
03cffa6a54fc,8.64153e-06
03d5fe166918,5.3339634e-05
03d8ab3c1065,0.00014608681
03d9b54e4d9b,3.3525316e-07
03d9ca5649f6,0.0002642104
03d9e9cb9220,1.0
03da2c4c1d1d,0.0008504911
03da897f4879,1.0
03dc12325187,1.0
03e3c3ed4edd,3.4647102e-05
03e3fae59b78,4.14809e-06
03e44b5a2b18,0.0007936977
03e56277b305,1.4027891e-05
03e5b7d344df,0.00014105838
03e67cf181c8,8.357063e-06
03e818c9c60b,2.7644317e-06
03e9f62fd489,8.968943e-05
03ea63928dec,0.00049979915
03eb87b9209f,0.00027608947
03ebb0136f08,4.3872215e-06
03f2705d79a2,2.9842502e-05
03f3818d07a7,3.7743162e-06
03f416cf46d0,1.0704296e-05
03f66b5bee9f,7.0230276e-06
03f77131323f,1.0
03f7f1f66182,0.000268316
03fe585d3113,0.00032053533
03ffbd2858e2,5.6141394e-06
0400151c6e96,3.4966035e-06
04009fb4de40,0.00064268947
040439c69721,1.1196955e-05
040650f25cbd,0.9999999
040715dfe227,0.001474482
04079ca89e0e,0.00010515848
040a52b62041,0.0022521387
040bb4415dc8,1.2075649e-06
040c5ecfaffa,3.1552008e-06
040d5ba49d79,2.443154e-06
040de4ffee67,0.00074210495
040f10e07b0a,0.0002555582
0411021b1a8c,0.00033845985
04126ecd1503,0.027775697
041343be90c3,0.002797852
0415b33ea3fe,0.002856659
041a6bbe6470,5.8873156e-06
041b1af6a8de,0.0018356695
041b8a562072,0.002306096
041c8c514f29,0.0012787093
041ca67d84bc,1.488113e-06
041d61dec3ff,3.7127547e-06
041e5ad79fa4,3.203697e-05
0420ae9d3b7e,0.00014391117
0424798f7593,0.00081369065
0424b8840c99,1.44083815e-05
0426847e35b6,7.083775e-06
04283bd83f27,4.986589e-07
042843dd6cd8,0.00020855809
04289130f670,6.308832e-05
042967beb4a4,7.765678e-06
0429c48eed16,6.9800844e-05
042a75603d42,5.3699914e-06
042ba6238348,0.99724305
042c150e4110,4.9618244e-05
042c2a476643,0.00044991056
042cae33171e,7.1526294e-05
042eb680a625,4.9836885e-06
0430f968d759,0.0016764634
043165042451,0.00014610116
04321632bf4b,1.0
0432ef1c1b40,0.00042697033
04330275f0f2,1.5374694e-06
043624e5a6cc,8.234335e-05
04377c4e9377,0.00010763051
043900203054,0.0009581443
043919084b02,1.2335762e-05
043939fd12dd,0.0010248178
043b375db13f,0.0008808114
043b383ab4da,0.0008582518
044005acf35d,4.924068e-06
0441d999f031,0.00026320218
0443af0a36db,3.3033637e-05
04443af57fbe,2.530429e-06
0449ace8b80c,0.019588994
044c40b777f4,8.9150104e-05
04542ecaacb6,0.004921331
045461aa4515,0.00019093438
045614bebe12,1.0
0457ec56b627,0.00010346801
045efaabab09,1.0
0463148e7ad0,0.014667927
046470a6e64c,7.3593933e-06
0467dd45cee1,1.0
046822dedd62,6.848077e-06
046ca3dc7419,1.0
046e44e2c7d1,0.0011265959
047246647c66,0.0009280935
047d82bb3d54,0.00022900048
04841387601c,9.435746e-05
04861120a9df,1.938297e-06
048795c82c4c,1.0
048891f6ad6b,7.1696974e-07
048d9941f726,5.823154e-05
048da82d29ea,0.00013457584
048e0c04210b,1.231686e-05
049068467544,0.0009736736
0490a38a4eca,3.6241042e-06
0490a608a416,2.5444848e-05
049461d210be,0.0037865548
04965c912828,0.004729523
049aa2a8fe41,2.4461656e-07
049c307fa033,0.9999962
049cac50f238,8.7098715e-06
049d25f1cc74,4.678108e-05
049d50f3e4c7,4.3896405e-05
049efbadbd09,0.0002753815
04a1d67f18f4,2.1544761e-07
04a4b4479836,0.00094568846
04a51680049a,6.4365423e-07
04a67d4648c5,0.004666797
04a7e6160a41,2.0000092e-05
04a81e16d34f,1.0
04a96826c1ad,0.00041169027
04ac3ee1af10,1.0
04ad3d9156cc,5.2087446e-05
04b56c7ad56a,0.00025479062
04b6ab783378,0.002460754
04b728e848f2,0.0013905029
04b889cf82fe,0.00032439566
04bb2a29c431,1.0
04bc7bfb95fb,2.882089e-06
04bdfbe244c4,1.4242071e-05
04be5236c551,0.00046809268
04bec94881a1,1.0
04c1f04aff79,0.00054658036
04c27afb762e,5.6006345e-05
04c3bd0aee89,0.00067161885
04c3e086065e,0.0005457774
04c4e4349987,7.948496e-05
04c532091ce9,0.0021449407
04c5bfd7821c,1.322657e-05
04c690baf157,1.0
04cded66af0e,1.8600429e-05
04cdf94014cb,0.061357107
04d2e0e2a203,0.0022799443
04d600390bbd,0.00014053585
04d80a5c6831,5.400032e-05
04dddf5de2cb,1.2594641e-07
04dfba884136,1.9629e-05
04e0df0a3930,0.00018430682
04e25d95bc27,3.7410252e-06
04e45b07ec9c,0.00012328637
04e6615c1618,0.009052437
04e6e155259d,3.7588597e-05
04e8fac429b4,2.591118e-06
04eb62702639,6.04568e-05
04ed40c18083,0.010893646
04f074aa77ff,4.052159e-05
04f1f6c286ca,2.5322237e-05
04f9f2ece089,0.0015314056
04fc73bb86fd,0.0002022426
04fec03361b3,3.353383e-05
04ff533e5fa7,0.013718499
04ff98f3fd3f,0.0020497912
0500fc2b8eed,7.844975e-06
050340e057a2,0.00011537314
050647920d9e,1.4601193e-05
0506f4aaed3e,6.5524177e-06
05070517c823,0.00057115563
050a129b3507,1.5688237e-06
050b9fe40880,4.2094234e-05
050ba1b3f61c,0.0013687022
050e7c3e1a6f,0.0008465931
050f7da22874,0.00035739833
05104c7c4ea2,9.911453e-07
0513ad5e9b29,9.425612e-08
0513d5351cad,6.090916e-05
0513ed1a13f9,3.0380481e-06
0514750411ff,4.471175e-06
0516e11a89a2,3.218905e-05
051929eeec23,3.598179e-06
051dcb13bcca,4.6917787e-05
051e8d7b3b92,0.0052368115
051fae771613,9.196262e-07
052287714fc9,0.006171363
052648a62d88,9.324506e-06
052731b2ec4f,6.356379e-06
05279145bf2c,0.00021445502
052c381f2184,3.0091845e-05
052c73986bc9,1.0
0531db51d065,0.00018949615
053291e82b50,1.0
0532db04468e,0.002089814
05337b6bf137,0.00027129453
0534126410fd,0.00029499142
053a00d88a48,1.0
053b8b36d2aa,0.00019450819
053cfb50b375,6.9438756e-06
053d34e0ff79,3.9561805e-06
053d35a720b8,0.0014435435
053d3f92e7c4,0.00036795647
053fa90dd2f0,0.04994567
0540d59b0f97,6.356824e-07
0544f6c9b385,5.558065e-05
0545bb9773e7,0.00016224617
054819a4fb5b,0.0006985452
054a9a17a6fb,0.00011704517
054acf9a70d4,0.00061613036
054ceb4d474c,0.00040775636
054d06fb8056,0.03847697
054fa6fd225e,7.1318493e-07
05511476783d,1.0
05528353f3b1,1.9998192e-06
0552c9237080,4.2687265e-05
05531433216d,0.00094542536
0554c362781a,5.2733223e-05
055b00f476d9,0.0003308084
055e3292c7ba,0.0064820754
05658e506281,0.00020305529
0565df00d6de,3.1330483e-06
0565e7efa656,4.459857e-05
0566855b7bc2,0.0007418211
056a046fd78a,5.2712665e-05
056bd691e0a5,2.4196597e-05
056e6cc901b7,4.2410535e-05
056ff971cd8c,5.992649e-06
057a4e3b3f06,4.1544636e-06
057c19ae376e,0.00014021968
057c5b46263a,2.1030595e-05
057fd42c0230,4.0822146e-05
0584b8d038b2,5.7241573e-07
0586951591fd,1.0
0586ccc80845,1.0
0587658b1ed3,0.0006164035
05885af302f4,6.486647e-07
0588f8d7b37e,2.0635698e-05
0589b78bae5c,3.8993272e-05
058ac6aac1ca,0.06690934
058b12211a61,1.0
058b6f5c6243,1.0
058c960a2821,5.3318263e-06
058fe26601d6,0.00067303685
058ff6d83b2b,9.852521e-05
0591d94a3369,0.00011344145
0592220ba7e3,2.1031257e-05
059537e64352,7.282864e-05
0596776a2932,4.3366094e-06
0598098d429e,0.0014766381
059e58551f04,8.2656913e-07
05a453bfa670,1.0
05a51ccef200,6.5758427e-06
05a54f8b6bc9,0.002329801
05a9ba824808,0.0036415136
05aa6e119d36,0.00011600095
05aabaa99313,1.0
05ab0eb9a9a9,0.00019415429
05abd8816bfa,5.1219e-05
05abe161cdc4,9.927032e-05
05ac12149492,0.006571657
05ad6e5490ac,2.165721e-05
05aef44046d4,6.324952e-05
05af72f4de7e,0.001835798
05b32d09fba3,0.0055161286
05b4211a043b,0.0029208323
05b448646c20,0.718031
05b5ab3a0306,0.0021085097
05b6adf0fd7a,0.0005324521
05b6cc55eaf1,0.00013727332
05b964e8ca2a,1.8090268e-05
05b9e6766d24,0.0007377726
05bb2ee6bc17,0.00010371596
05bbd3534807,4.680093e-05
05be26469be0,3.0764934e-08
05c2827006c5,7.989554e-06
05c45cfe8777,0.00023732329
05c46db600a7,1.676132e-05
05c54b653036,0.00826086
05c714800e6d,0.00030442225
05cb98836916,2.9510002e-05
05cc617b5815,0.000105416904
05ce5608f497,6.836984e-05
05cec5e64a14,7.1497445e-05
05cf2fc665a5,0.014975546
05d00e9f2ca0,9.270756e-06
05d139a45f19,2.3685987e-05
05d2cb61ed6f,1.8976058e-05
05d7a0406e6d,2.2590102e-05
05dc65148d38,4.1790024e-08
05dcabbb7314,0.0010847099
05e506805cd1,5.609717e-07
05e543bb5ef5,7.4171876e-05
05e920cda994,7.696286e-06
05e9c015a3ad,6.5337417e-06
05eaee0aa259,2.1006867e-06
05eb09d7a947,0.00036775813
05f4428b07cb,1.6471404e-05
05f56b8844d9,4.6922756e-05
05f653b82848,0.038061533
05f668beee83,0.9999999
05f751c0a84b,1.7544085e-05
05f9fdec6436,1.0
05fbc4a0b3a3,0.0015102841
05ff1e85d7a6,1.0049434e-05
05ff2aa1db2b,3.4984798e-05
05ff736858d1,1.4498845e-05
060124a2041d,0.0008172815
0602cbf6e629,1.0383567e-06
0602d9b5c6e5,9.121023e-06
06063e2dcc28,1.0
0606ac90efbc,0.00018471849
0607a1ba10ea,0.0060706763
0608100bdb76,0.0031122733
060a7fe24fdd,5.436686e-06
060c7dbbdec2,0.015556861
060d0bcf7fd6,0.00023796267
061121a0dd92,5.3259237e-07
06136c8cee50,1.3658167e-06
061437291691,0.99997425
0614d9a63338,8.548709e-05
0617daa1dc47,0.00021804759
061d1a410592,4.8595248e-05
061ea0872d8a,0.00088358193
0620e7dd9af2,0.0015498741
06228e0ed28b,0.00016613587
0622bbe109c8,3.1132957e-05
062478e6c3dd,1.0
0625923d6ced,0.0014673182
0625c7b8363a,0.9999995
062739ff7871,5.2480034e-05
062954cae0cf,0.00068092707
