id,target
01e8a3151223,tensor(0.0080)
01ed18358fbd,tensor(0.0009)
01ef558c4204,tensor(0.0100)
01f018c455bc,tensor(0.9918)
01f0bc986eab,tensor(0.0025)
01f16192ca3d,tensor(0.0045)
01f2b4215d57,tensor(0.0107)
01f3527f7b70,tensor(0.0017)
01f576c2347f,tensor(0.0158)
01f7240746c8,tensor(0.0651)
01fd426a6bde,tensor(0.0013)
01fde3672e55,tensor(1.0000)
0201c8074c0e,tensor(0.0007)
020272c681de,tensor(0.0021)
020302fe739b,tensor(0.0014)
02035e006fe7,tensor(0.0179)
02069b859642,tensor(1.)
020814cf5d45,tensor(0.0033)
0209b8e0ab5b,tensor(0.0157)
020abad52fb5,tensor(0.0071)
020cd5e41b0c,tensor(0.0047)
020e1d676abb,tensor(0.0003)
020e36fdd1e7,tensor(0.0050)
020feabc701a,tensor(0.0078)
0210c4f8acb3,tensor(0.9975)
02116442a6c7,tensor(0.0028)
0211a0baa37d,tensor(0.0031)
0211dc2c5e0b,tensor(0.0279)
021312640d8b,tensor(0.9998)
0213616e8926,tensor(0.0029)
02158ace6a40,tensor(0.0074)
0215914c250c,tensor(0.0163)
0216f6adb453,tensor(0.0254)
021889f590ef,tensor(0.0189)
0218a1a1fcf4,tensor(0.0027)
021cb3eed22f,tensor(0.0463)
021e42f30eb0,tensor(0.0025)
022066ebb0e1,tensor(0.0009)
0220675f9ea9,tensor(0.0006)
0224bb7f94fb,tensor(1.0000)
0227439b4ba5,tensor(0.0027)
0229d07c77e3,tensor(0.0020)
022be83a3fe5,tensor(0.0035)
0230fee11ec0,tensor(0.0007)
023119d44369,tensor(0.0260)
02314f438caa,tensor(0.0077)
0231c40dcfd9,tensor(0.0074)
0231fa7700e2,tensor(1.0000)
02351f29c55c,tensor(0.0023)
0237e5c0788a,tensor(1.0000)
0237f3d9e28f,tensor(0.0029)
023d5153e536,tensor(0.0214)
023df9bfb836,tensor(0.0043)
023f040145a8,tensor(0.0039)
02419bff5db1,tensor(0.0058)
0242419942f8,tensor(0.0173)
02478c2dd57d,tensor(0.0018)
0249551354ef,tensor(0.0023)
024a57e960fe,tensor(0.0018)
024ae160b719,tensor(0.0030)
024ae84de4d0,tensor(1.0000)
024b784e71ca,tensor(0.0011)
024c21b418a0,tensor(0.0013)
024cc7ce4487,tensor(1.)
024f301ace95,tensor(0.9844)
02512257c41d,tensor(0.0058)
02519a7402f7,tensor(0.0057)
0251e0c4f0f8,tensor(0.0012)
0252b5c1ba2f,tensor(0.0018)
0254bbafd1cb,tensor(0.0265)
02558ac702d0,tensor(0.0026)
025646d935f5,tensor(0.0070)
0258e89c6fd2,tensor(0.0011)
0259cf6aefdb,tensor(0.0037)
025b8d00f6d4,tensor(0.0037)
025bfb3dced2,tensor(0.0063)
025ddc9748b8,tensor(0.9975)
025e54a7061c,tensor(0.0104)
025e5cedcd8f,tensor(0.0022)
025f1ab2772a,tensor(0.9629)
0260ec968195,tensor(0.0051)
0262bea0b202,tensor(0.0021)
02646067f2a9,tensor(0.0050)
02657825ac7f,tensor(0.0040)
02677de52b2d,tensor(0.0014)
02680eb59e9b,tensor(0.0110)
026824a210c0,tensor(0.0032)
0269b1532291,tensor(0.0112)
026ccab04f45,tensor(0.0346)
026d70b53507,tensor(0.9997)
026dcdce75b9,tensor(0.0017)
026ece6c0d2a,tensor(0.0149)
026f83954ff1,tensor(0.0688)
0271448b7cf6,tensor(0.0022)
0271468f6b62,tensor(0.0021)
027280472b9a,tensor(0.0010)
0276dfe519e9,tensor(1.0000)
02775a036016,tensor(0.0016)
027dff915aa0,tensor(0.0090)
02817631e22b,tensor(0.0436)
02828637628b,tensor(0.0218)
028368579383,tensor(0.0044)
028abbc42990,tensor(0.0011)
028f12df967b,tensor(0.0007)
029088c368b2,tensor(1.0000)
0292ae25a96c,tensor(0.9348)
0293fa0e1dfc,tensor(0.0024)
02967ec48dcd,tensor(0.0038)
029879953cd3,tensor(0.0103)
02995ae8bf0c,tensor(0.0110)
029a004dafb2,tensor(0.0185)
029b088bcaf5,tensor(0.0007)
029b7ed7edd0,tensor(0.0043)
029e2eebfec3,tensor(0.0028)
029f17afada4,tensor(0.0032)
029fb9598326,tensor(0.0029)
02a0da527e2b,tensor(0.0014)
02a0fa6e0460,tensor(0.0015)
02a3bca8aa32,tensor(0.0545)
02acb2580348,tensor(1.0000)
02ad272afbe7,tensor(0.0153)
02aebdf44e5f,tensor(1.0000)
02afe9c803db,tensor(0.0008)
02b075e72005,tensor(1.0000)
02b15c3a9691,tensor(0.0022)
02b18b9c5c9b,tensor(0.0036)
02b1cf781b34,tensor(0.0022)
02b21acc7bad,tensor(0.5784)
02b23acf0363,tensor(0.0037)
02b35d68be9b,tensor(0.0462)
02b53e9e5788,tensor(0.9999)
02c630e70c57,tensor(0.0032)
02c8f0c5b6ba,tensor(0.0053)
02cbe8f2b54b,tensor(0.0008)
02cd7ec4ffb3,tensor(0.0042)
02cdcd3c6b16,tensor(0.0020)
02cfb095cfd2,tensor(0.0095)
02cfdc9adec4,tensor(0.0143)
02d113af04e2,tensor(0.0016)
02d64e6b5cbf,tensor(0.0059)
02da2824bf3b,tensor(0.0162)
02db1d43cfaf,tensor(0.0105)
02dc08102b65,tensor(0.9999)
02dd50edf827,tensor(0.0021)
02de723a2fee,tensor(1.0000)
02e1d4073819,tensor(0.0143)
02e7682fcc3d,tensor(1.)
02e968fcc6e2,tensor(0.9996)
02e9b2cae828,tensor(0.0649)
02ec998c9ec6,tensor(0.0011)
02ecac80e5a8,tensor(0.0020)
02f14b915ff8,tensor(0.0097)
02f1ee67bbaa,tensor(0.9990)
02f226acaf83,tensor(0.0209)
02f5de59eb6e,tensor(1.0000)
02f72fd558fe,tensor(0.0015)
02f80a1c5248,tensor(0.0032)
02fabd07152b,tensor(0.0108)
02fcdab6d8b7,tensor(0.0003)
02fe26130f54,tensor(0.0042)
02feed6b6b65,tensor(0.0073)
03001812509f,tensor(0.0016)
03039932c400,tensor(1.)
03043447e26e,tensor(0.0068)
030517a1539f,tensor(0.0029)
0306f741aae1,tensor(0.0122)
0308d4f97fea,tensor(0.0019)
030adce95167,tensor(0.9992)
030c01d4f6b7,tensor(0.8285)
03102836fdd1,tensor(1.0000)
0311e33aeef2,tensor(0.0014)
031468007617,tensor(0.0012)
0314d85d037a,tensor(0.0164)
0317a0b11cca,tensor(0.0011)
031a4eef48e1,tensor(0.0008)
031ec44fd6ca,tensor(0.0012)
032213f3d3b7,tensor(0.0032)
0326228b3b2d,tensor(0.0026)
0326a70609cf,tensor(0.0010)
0328db6e6582,tensor(0.0163)
032969c80376,tensor(0.0042)
032a489d2385,tensor(0.0026)
032d1df69ee5,tensor(0.0059)
032e60813350,tensor(0.0020)
033376ecb876,tensor(0.0183)
033388688874,tensor(0.0079)
0333e139456c,tensor(0.0006)
0336676bc044,tensor(0.9102)
03374ec9b896,tensor(0.0006)
03379db43435,tensor(0.0174)
03380805ac1f,tensor(0.0048)
033846724969,tensor(0.9998)
033af21821f0,tensor(0.0609)
033c3eeb756a,tensor(0.0133)
033e63cb24da,tensor(0.0011)
033f35e7feea,tensor(0.0322)
0340d05eee14,tensor(0.0006)
03424e5a0d48,tensor(0.0061)
0343f533d0a4,tensor(0.9956)
03445803db21,tensor(0.0042)
0344b138cc6f,tensor(0.0016)
03475cf3b283,tensor(0.0192)
0348d983d715,tensor(0.0039)
034a1eb864de,tensor(0.0106)
034a1fc33545,tensor(0.0041)
034b127199d7,tensor(0.1812)
034cd87bb24e,tensor(0.0015)
034f42ad566d,tensor(0.0027)
034f6dccfc7f,tensor(0.9998)
034ff1b86716,tensor(0.0058)
0351f2babac9,tensor(0.0020)
0352dbda064c,tensor(0.0011)
0355abe7f0d5,tensor(0.0023)
03563852291e,tensor(0.0027)
03588fc488b0,tensor(0.0041)
035931dce648,tensor(0.1065)
035ba196bd16,tensor(0.0022)
035be7ef3d5b,tensor(0.0225)
035c987a3222,tensor(0.0052)
035f324063ce,tensor(0.0007)
035fef3ea80d,tensor(0.0006)
03627af7ef6c,tensor(0.0109)
03627cd4c4e3,tensor(0.0104)
03628c4208a5,tensor(1.0000)
0362df435156,tensor(0.0388)
0363c770644f,tensor(0.0321)
0364f447f658,tensor(0.9984)
0364f6164a14,tensor(0.0008)
0366d6520e64,tensor(1.0000)
036a47adf12a,tensor(0.0020)
036b1b00d4e4,tensor(1.0000)
036b81db0b10,tensor(0.0397)
036fdacacc0e,tensor(0.0030)
0374a5edf7aa,tensor(0.0709)
03764a788f67,tensor(0.0029)
037b85693fb4,tensor(0.0142)
037c20482878,tensor(0.0049)
037c38031971,tensor(1.0000)
037cc38c1806,tensor(0.0018)
037d8dc34456,tensor(0.0003)
037edf0f13e8,tensor(0.0108)
037fa9a2eabd,tensor(0.0013)
03833ca18f4b,tensor(0.0056)
03847e184f7c,tensor(0.0010)
03863320bf13,tensor(0.0016)
0388b60e7873,tensor(0.0016)
03890f913e0b,tensor(0.0044)
0389ccf29bf9,tensor(0.0167)
038e0d594f34,tensor(0.0009)
038e337f9bbb,tensor(1.0000)
038e348ea8c0,tensor(0.0040)
038edb1c6425,tensor(0.0107)
03917a4d8e55,tensor(0.0025)
0396a754a2b6,tensor(0.0049)
039e5837de8d,tensor(0.0010)
039f23ebeccc,tensor(0.0008)
039f64526367,tensor(0.0028)
039f9f6d543b,tensor(0.0059)
03a18db5220e,tensor(0.9999)
03a409f4c279,tensor(1.0000)
03a75850f79f,tensor(0.0170)
03a7b46d1936,tensor(0.0023)
03ab166ca5ba,tensor(0.0108)
03ab7d80bd7b,tensor(0.0037)
03ac1a1cf120,tensor(0.0005)
03adab1c6517,tensor(0.9998)
03b2727429d9,tensor(0.0057)
03b2a532c4d5,tensor(0.0010)
03b2d90466fa,tensor(0.0053)
03b2f87cf6c9,tensor(0.0034)
03b351ff007e,tensor(0.0027)
03b4aefef6fa,tensor(0.0013)
03b53a6fa051,tensor(0.0041)
03b734a9e551,tensor(0.0054)
03ba35e3b86f,tensor(0.0021)
03bb1fcacaea,tensor(0.0009)
03bbed1a72f6,tensor(0.0038)
03bcf7694217,tensor(0.0024)
03bdd7545d60,tensor(0.0782)
03becfda155d,tensor(0.0029)
03c1d469f218,tensor(0.0049)
03c1df63240e,tensor(0.0067)
03c32d0b09c6,tensor(0.9926)
03c5abf2f394,tensor(0.0227)
03c9b04e3746,tensor(0.0063)
03cb47f4e6ae,tensor(0.0029)
03cdbaac94f3,tensor(0.1028)
03cffa6a54fc,tensor(0.0044)
03d5fe166918,tensor(0.0010)
03d8ab3c1065,tensor(0.0011)
03d9b54e4d9b,tensor(0.0012)
03d9ca5649f6,tensor(0.0010)
03d9e9cb9220,tensor(1.0000)
03da2c4c1d1d,tensor(0.0052)
03da897f4879,tensor(1.0000)
03dc12325187,tensor(1.0000)
03e3c3ed4edd,tensor(0.0012)
03e3fae59b78,tensor(0.0033)
03e44b5a2b18,tensor(0.0108)
03e56277b305,tensor(0.0011)
03e5b7d344df,tensor(0.0011)
03e67cf181c8,tensor(0.0010)
03e818c9c60b,tensor(0.0022)
03e9f62fd489,tensor(0.0024)
03ea63928dec,tensor(0.0127)
03eb87b9209f,tensor(0.0032)
03ebb0136f08,tensor(0.0023)
03f2705d79a2,tensor(0.0215)
03f3818d07a7,tensor(0.0011)
03f416cf46d0,tensor(0.0019)
03f66b5bee9f,tensor(0.0049)
03f77131323f,tensor(1.0000)
03f7f1f66182,tensor(0.0014)
03fe585d3113,tensor(0.0014)
03ffbd2858e2,tensor(0.0009)
0400151c6e96,tensor(0.0013)
04009fb4de40,tensor(0.0233)
040439c69721,tensor(0.0213)
040650f25cbd,tensor(1.0000)
040715dfe227,tensor(0.0058)
04079ca89e0e,tensor(0.0034)
040a52b62041,tensor(0.0176)
040bb4415dc8,tensor(0.0013)
040c5ecfaffa,tensor(0.0017)
040d5ba49d79,tensor(0.0017)
040de4ffee67,tensor(0.0108)
040f10e07b0a,tensor(0.0065)
0411021b1a8c,tensor(0.0168)
04126ecd1503,tensor(0.0509)
041343be90c3,tensor(0.0281)
0415b33ea3fe,tensor(0.0162)
041a6bbe6470,tensor(0.0019)
041b1af6a8de,tensor(0.0097)
041b8a562072,tensor(0.0412)
041c8c514f29,tensor(0.0196)
041ca67d84bc,tensor(0.0022)
041d61dec3ff,tensor(0.0037)
041e5ad79fa4,tensor(0.0008)
0420ae9d3b7e,tensor(0.0046)
0424798f7593,tensor(0.0028)
0424b8840c99,tensor(0.0015)
0426847e35b6,tensor(0.0031)
04283bd83f27,tensor(0.0017)
042843dd6cd8,tensor(0.0022)
04289130f670,tensor(0.0021)
042967beb4a4,tensor(0.0026)
0429c48eed16,tensor(0.0111)
042a75603d42,tensor(0.0040)
042ba6238348,tensor(0.5951)
042c150e4110,tensor(0.0089)
042c2a476643,tensor(0.0078)
042cae33171e,tensor(0.0008)
042eb680a625,tensor(0.0024)
0430f968d759,tensor(0.0031)
043165042451,tensor(0.0050)
04321632bf4b,tensor(1.0000)
0432ef1c1b40,tensor(0.0615)
04330275f0f2,tensor(0.0017)
043624e5a6cc,tensor(0.0048)
04377c4e9377,tensor(0.0119)
043900203054,tensor(0.0035)
043919084b02,tensor(0.0051)
043939fd12dd,tensor(0.0107)
043b375db13f,tensor(0.0036)
043b383ab4da,tensor(0.0026)
044005acf35d,tensor(0.0081)
0441d999f031,tensor(0.0044)
0443af0a36db,tensor(0.0027)
04443af57fbe,tensor(0.0014)
0449ace8b80c,tensor(0.0276)
044c40b777f4,tensor(0.0025)
04542ecaacb6,tensor(0.0022)
045461aa4515,tensor(0.0167)
045614bebe12,tensor(1.0000)
0457ec56b627,tensor(0.0036)
045efaabab09,tensor(1.)
0463148e7ad0,tensor(0.0580)
046470a6e64c,tensor(0.0011)
0467dd45cee1,tensor(0.9999)
046822dedd62,tensor(0.0036)
046ca3dc7419,tensor(0.9999)
046e44e2c7d1,tensor(0.0017)
047246647c66,tensor(0.0138)
047d82bb3d54,tensor(0.0055)
04841387601c,tensor(0.0110)
04861120a9df,tensor(0.0013)
048795c82c4c,tensor(1.0000)
048891f6ad6b,tensor(0.0033)
048d9941f726,tensor(0.0034)
048da82d29ea,tensor(0.0250)
048e0c04210b,tensor(0.0032)
049068467544,tensor(0.0006)
0490a38a4eca,tensor(0.0019)
0490a608a416,tensor(0.0035)
049461d210be,tensor(0.0058)
04965c912828,tensor(0.0061)
049aa2a8fe41,tensor(0.0017)
049c307fa033,tensor(1.0000)
049cac50f238,tensor(0.0018)
049d25f1cc74,tensor(0.0119)
049d50f3e4c7,tensor(0.0007)
049efbadbd09,tensor(0.0028)
04a1d67f18f4,tensor(0.0026)
04a4b4479836,tensor(0.0722)
04a51680049a,tensor(0.0012)
04a67d4648c5,tensor(0.0034)
04a7e6160a41,tensor(0.0008)
04a81e16d34f,tensor(1.0000)
04a96826c1ad,tensor(0.0030)
04ac3ee1af10,tensor(1.0000)
04ad3d9156cc,tensor(0.0062)
04b56c7ad56a,tensor(0.0016)
04b6ab783378,tensor(0.0175)
04b728e848f2,tensor(0.0511)
04b889cf82fe,tensor(0.0017)
04bb2a29c431,tensor(0.9997)
04bc7bfb95fb,tensor(0.0025)
04bdfbe244c4,tensor(0.0020)
04be5236c551,tensor(0.0178)
04bec94881a1,tensor(1.0000)
04c1f04aff79,tensor(0.0081)
04c27afb762e,tensor(0.0079)
04c3bd0aee89,tensor(0.0016)
04c3e086065e,tensor(0.0054)
04c4e4349987,tensor(0.0012)
04c532091ce9,tensor(0.0282)
04c5bfd7821c,tensor(0.0017)
04c690baf157,tensor(0.9999)
04cded66af0e,tensor(0.0006)
04cdf94014cb,tensor(0.0470)
04d2e0e2a203,tensor(0.0034)
04d600390bbd,tensor(0.0018)
04d80a5c6831,tensor(0.0023)
04dddf5de2cb,tensor(0.0001)
04dfba884136,tensor(0.0011)
04e0df0a3930,tensor(0.0019)
04e25d95bc27,tensor(0.0045)
04e45b07ec9c,tensor(0.0047)
04e6615c1618,tensor(0.0874)
04e6e155259d,tensor(0.0071)
04e8fac429b4,tensor(0.0046)
04eb62702639,tensor(0.0046)
04ed40c18083,tensor(0.0818)
04f074aa77ff,tensor(0.0042)
04f1f6c286ca,tensor(0.0018)
04f9f2ece089,tensor(0.0228)
04fc73bb86fd,tensor(0.0024)
04fec03361b3,tensor(0.0007)
04ff533e5fa7,tensor(0.0020)
04ff98f3fd3f,tensor(0.0449)
0500fc2b8eed,tensor(0.0025)
050340e057a2,tensor(0.0012)
050647920d9e,tensor(0.0078)
0506f4aaed3e,tensor(0.0037)
05070517c823,tensor(0.0036)
050a129b3507,tensor(0.1598)
050b9fe40880,tensor(0.0064)
050ba1b3f61c,tensor(0.0249)
050e7c3e1a6f,tensor(0.0161)
050f7da22874,tensor(0.0040)
05104c7c4ea2,tensor(0.0012)
0513ad5e9b29,tensor(0.0023)
0513d5351cad,tensor(0.0069)
0513ed1a13f9,tensor(0.0017)
0514750411ff,tensor(0.0037)
0516e11a89a2,tensor(0.0007)
051929eeec23,tensor(0.0163)
051dcb13bcca,tensor(0.0011)
051e8d7b3b92,tensor(0.0068)
051fae771613,tensor(0.0058)
052287714fc9,tensor(0.0022)
052648a62d88,tensor(0.0028)
052731b2ec4f,tensor(0.0016)
05279145bf2c,tensor(0.0026)
052c381f2184,tensor(0.0038)
052c73986bc9,tensor(1.)
0531db51d065,tensor(0.0013)
053291e82b50,tensor(0.9996)
0532db04468e,tensor(0.0122)
05337b6bf137,tensor(0.0013)
0534126410fd,tensor(0.0014)
053a00d88a48,tensor(1.0000)
053b8b36d2aa,tensor(0.0036)
053cfb50b375,tensor(0.0011)
053d34e0ff79,tensor(0.0041)
053d35a720b8,tensor(0.0174)
053d3f92e7c4,tensor(0.0299)
053fa90dd2f0,tensor(0.0194)
0540d59b0f97,tensor(0.0007)
0544f6c9b385,tensor(0.0043)
0545bb9773e7,tensor(0.0035)
054819a4fb5b,tensor(0.0039)
054a9a17a6fb,tensor(0.0039)
054acf9a70d4,tensor(0.0015)
054ceb4d474c,tensor(0.0063)
054d06fb8056,tensor(0.8776)
054fa6fd225e,tensor(0.0021)
